Sr no,Country,Area (ha),No of trees,Longitude,Latitude,Google Maps Link
650,Indonesia,4959,644670,114.646523,-1.090509898,"https://www.google.com/maps?q=-1.09050989791501,114.646523028887"
651,Indonesia,3260,423800,114.8502202,-1.161172293,"https://www.google.com/maps?q=-1.16117229301082,114.850220209722"
652,Indonesia,6276,815880,115.1009265,-1.207038805,"https://www.google.com/maps?q=-1.20703880499398,115.100926517901"
653,Indonesia,27226,3539380,114.8899009,-1.261525967,"https://www.google.com/maps?q=-1.26152596715862,114.889900875897"
654,Indonesia,2078,270140,115.0593526,-1.286410965,"https://www.google.com/maps?q=-1.2864109650772,115.059352606393"
655,Indonesia,10361,1346930,115.1210604,-0.5705261363,"https://www.google.com/maps?q=-0.570526136258631,115.121060357111"
656,Indonesia,26951,3503630,115.0462597,-0.6996664216,"https://www.google.com/maps?q=-0.699666421643498,115.046259684142"
657,Indonesia,22993,2989090,115.0282803,-0.9057703191,"https://www.google.com/maps?q=-0.905770319064797,115.028280262185"
658,Indonesia,19160,2490800,115.288395,-0.9006933945,"https://www.google.com/maps?q=-0.900693394486895,115.288394950341"
659,Indonesia,20898,2716740,115.2583219,-1.024967821,"https://www.google.com/maps?q=-1.02496782058623,115.258321902281"
660,Indonesia,3839,499070,114.7429186,-0.7543730402,"https://www.google.com/maps?q=-0.754373040199038,114.742918603814"
661,Indonesia,6612,859560,114.9738653,-1.108766554,"https://www.google.com/maps?q=-1.10876655396965,114.973865309281"
662,Indonesia,8994,1169220,112.6530329,-1.695335674,"https://www.google.com/maps?q=-1.69533567396072,112.653032895259"
663,Indonesia,16410,2133300,111.4364379,-1.866395337,"https://www.google.com/maps?q=-1.86639533703039,111.436437925617"
664,Indonesia,20336,2643680,112.3137928,-2.294586781,"https://www.google.com/maps?q=-2.29458678072351,112.313792780623"
665,Indonesia,14012,1821560,112.2514199,-2.498275546,"https://www.google.com/maps?q=-2.49827554600903,112.251419927901"
666,Indonesia,17482,2272660,112.3533436,-2.541870443,"https://www.google.com/maps?q=-2.54187044301984,112.353343564402"
667,Indonesia,13728,1784640,112.6080218,-2.591903515,"https://www.google.com/maps?q=-2.59190351526554,112.608021798548"
668,Indonesia,9218,1198340,112.4031216,-2.795685497,"https://www.google.com/maps?q=-2.79568549684858,112.403121575495"
669,Indonesia,9849,1280370,111.2000342,-2.310455412,"https://www.google.com/maps?q=-2.31045541188433,111.200034185749"
670,Indonesia,9618,1250340,115.2558197,-1.959658115,"https://www.google.com/maps?q=-1.95965811450461,115.255819736939"
671,Indonesia,2056,267280,112.9627012,-2.105631267,"https://www.google.com/maps?q=-2.10563126680809,112.962701229286"
672,Indonesia,261,33930,111.5195237,-2.220610272,"https://www.google.com/maps?q=-2.22061027188054,111.519523748582"
673,Indonesia,139,18070,111.5210353,-2.254246786,"https://www.google.com/maps?q=-2.25424678595014,111.521035316939"
674,Indonesia,2393,311090,112.5207762,-2.438294402,"https://www.google.com/maps?q=-2.43829440168704,112.52077618371"
675,Indonesia,6519,847470,111.25416,-2.614942727,"https://www.google.com/maps?q=-2.6149427273306,111.254160002611"
676,Indonesia,309,40170,111.2783448,-2.687596913,"https://www.google.com/maps?q=-2.68759691317525,111.278344802866"
677,Indonesia,2299,298870,111.234776,-2.727161789,"https://www.google.com/maps?q=-2.72716178855464,111.23477600378"
678,Indonesia,1577,205010,112.2897464,-2.646159006,"https://www.google.com/maps?q=-2.6461590058879,112.289746412721"
679,Indonesia,7207,936910,112.53182,-2.347143335,"https://www.google.com/maps?q=-2.34714333506059,112.531820013332"
680,Indonesia,11282,1466660,112.9331639,-1.668627698,"https://www.google.com/maps?q=-1.66862769824558,112.933163850426"
681,Indonesia,6316,821080,111.5706032,-2.233922839,"https://www.google.com/maps?q=-2.23392283900926,111.570603185519"
682,Indonesia,1155,150150,113.1564763,-1.877421357,"https://www.google.com/maps?q=-1.87742135702485,113.156476251784"
683,Indonesia,6531,849030,112.362745,-2.289481514,"https://www.google.com/maps?q=-2.28948151388011,112.362744957614"
684,Indonesia,510,66300,115.9871125,-2.529274871,"https://www.google.com/maps?q=-2.52927487061157,115.987112458737"
685,Indonesia,494,64220,116.2311696,-2.434027652,"https://www.google.com/maps?q=-2.43402765194828,116.231169566086"
686,Indonesia,7555,982150,115.3036679,-3.794729029,"https://www.google.com/maps?q=-3.79472902879412,115.303667945163"
687,Indonesia,7002,910260,115.2130023,-3.869368839,"https://www.google.com/maps?q=-3.8693688391715,115.213002253834"
688,Indonesia,1625,211250,115.6010418,-3.747960136,"https://www.google.com/maps?q=-3.74796013636315,115.60104180863"
689,Indonesia,57,7410,115.5423183,-3.741965402,"https://www.google.com/maps?q=-3.74196540184665,115.542318256835"
690,Indonesia,151,19630,115.5740409,-3.753303866,"https://www.google.com/maps?q=-3.75330386587381,115.574040896462"
691,Indonesia,201,26130,115.6409604,-3.738611044,"https://www.google.com/maps?q=-3.7386110438391,115.640960427777"
692,Indonesia,329,42770,115.6601799,-3.711669155,"https://www.google.com/maps?q=-3.71166915534253,115.660179928533"
693,Indonesia,217,28210,115.6919429,-3.711094933,"https://www.google.com/maps?q=-3.71109493276592,115.691942854921"
694,Indonesia,632,82160,116.1989728,-2.68507679,"https://www.google.com/maps?q=-2.6850767895285,116.198972813547"
695,Indonesia,836,108680,115.7587614,-3.189832723,"https://www.google.com/maps?q=-3.18983272316399,115.758761357659"
696,Indonesia,40,5200,115.1146347,-3.783969623,"https://www.google.com/maps?q=-3.78396962304714,115.11463470345"
697,Indonesia,93,12090,115.1287217,-3.754199802,"https://www.google.com/maps?q=-3.75419980220256,115.128721738058"
698,Indonesia,210,27300,115.1487411,-3.72550674,"https://www.google.com/maps?q=-3.7255067401413,115.148741085724"
699,Indonesia,16,2080,115.1809855,-3.695855821,"https://www.google.com/maps?q=-3.69585582138852,115.180985497586"
700,Indonesia,24,3120,115.2123765,-3.69875531,"https://www.google.com/maps?q=-3.69875531035492,115.212376463581"
701,Indonesia,17,2210,115.0657074,-3.806690797,"https://www.google.com/maps?q=-3.80669079701537,115.065707369827"
702,Indonesia,15130,1966900,115.2233971,-3.716613763,"https://www.google.com/maps?q=-3.71661376267568,115.223397057053"
703,Indonesia,5178,673140,115.0730082,-3.734948799,"https://www.google.com/maps?q=-3.73494879906272,115.073008167086"
704,Indonesia,89,11570,116.1250922,-2.374319176,"https://www.google.com/maps?q=-2.37431917629875,116.125092235964"
705,Indonesia,89,11570,116.1437143,-2.342104934,"https://www.google.com/maps?q=-2.34210493375656,116.143714255959"
706,Indonesia,266,34580,116.2122202,-2.395571184,"https://www.google.com/maps?q=-2.39557118371892,116.212220243127"
707,Indonesia,94,12220,116.1821659,-2.389825521,"https://www.google.com/maps?q=-2.38982552087791,116.182165941449"
708,Indonesia,10239,1331070,115.8846855,-2.279979727,"https://www.google.com/maps?q=-2.27997972668489,115.884685543482"
709,Indonesia,266,34580,116.2122202,-2.395571184,"https://www.google.com/maps?q=-2.39557118371892,116.212220243127"
710,Indonesia,94,12220,116.1821659,-2.389825521,"https://www.google.com/maps?q=-2.38982552087791,116.182165941449"
711,Indonesia,6062,788060,115.5362565,-3.590517081,"https://www.google.com/maps?q=-3.59051708063644,115.536256486591"
712,Indonesia,6301,819130,115.0804231,-3.948896047,"https://www.google.com/maps?q=-3.94889604691056,115.080423077888"
713,Indonesia,767,99710,115.2975966,-3.867173869,"https://www.google.com/maps?q=-3.86717386912449,115.297596616797"
714,Indonesia,9351,1215630,115.9647735,-3.271051031,"https://www.google.com/maps?q=-3.271051030773,115.964773481287"
715,Indonesia,993,129090,115.1804992,-3.866844866,"https://www.google.com/maps?q=-3.86684486623995,115.180499204557"
716,Indonesia,14948,1943240,115.004116,-3.787940912,"https://www.google.com/maps?q=-3.78794091181927,115.004116044612"
717,Indonesia,259,33670,114.8640807,-3.949127133,"https://www.google.com/maps?q=-3.94912713289854,114.864080662637"
718,Indonesia,772,100360,114.7828511,-3.924547379,"https://www.google.com/maps?q=-3.92454737942224,114.782851071468"
719,Indonesia,899,116870,114.9689502,-3.959917944,"https://www.google.com/maps?q=-3.95991794375251,114.968950169573"
720,Indonesia,1157,150410,114.8190572,-3.944495006,"https://www.google.com/maps?q=-3.94449500558706,114.819057212466"
721,Indonesia,1011,131430,115.3928786,-2.055724108,"https://www.google.com/maps?q=-2.0557241077263,115.392878589581"
722,Indonesia,2458,319540,115.5274219,-2.169861729,"https://www.google.com/maps?q=-2.16986172935512,115.527421909185"
723,Indonesia,986,128180,115.4654949,-2.165063454,"https://www.google.com/maps?q=-2.16506345404734,115.465494896067"
724,Indonesia,263,34190,115.6566676,-2.356181247,"https://www.google.com/maps?q=-2.35618124686921,115.656667634185"
725,Indonesia,7,910,115.6571062,-2.344659821,"https://www.google.com/maps?q=-2.34465982073962,115.657106188223"
726,Indonesia,9,1170,115.6572176,-2.347851206,"https://www.google.com/maps?q=-2.34785120560486,115.657217644664"
727,Indonesia,3,390,115.607123,-2.288590181,"https://www.google.com/maps?q=-2.28859018128642,115.607123043407"
728,Indonesia,111,14430,115.5951841,-2.276763929,"https://www.google.com/maps?q=-2.2767639287543,115.595184140787"
729,Indonesia,6,780,115.6012831,-2.287715943,"https://www.google.com/maps?q=-2.28771594266594,115.601283136949"
730,Indonesia,30,3900,115.6004294,-2.282029679,"https://www.google.com/maps?q=-2.28202967880906,115.600429383214"
731,Indonesia,8,1040,115.6153873,-2.285694068,"https://www.google.com/maps?q=-2.28569406847838,115.615387276897"
732,Indonesia,116,15080,115.5629498,-2.33077245,"https://www.google.com/maps?q=-2.33077244992483,115.562949754776"
733,Indonesia,21,2730,115.5506748,-2.32821628,"https://www.google.com/maps?q=-2.32821628040095,115.55067482253"
734,Indonesia,59,7670,115.595943,-2.323249484,"https://www.google.com/maps?q=-2.32324948353115,115.595942979972"
735,Indonesia,37,4810,115.5852815,-2.323989244,"https://www.google.com/maps?q=-2.3239892443858,115.585281475368"
736,Indonesia,1049,136370,116.0958818,-3.992747201,"https://www.google.com/maps?q=-3.99274720084378,116.095881755689"
737,Indonesia,400,52000,115.9104599,-3.027225403,"https://www.google.com/maps?q=-3.02722540292028,115.9104598912"
738,Indonesia,944,122720,115.8836969,-3.014403648,"https://www.google.com/maps?q=-3.01440364795454,115.883696883888"
739,Indonesia,7023,912990,115.5217068,-3.604804298,"https://www.google.com/maps?q=-3.60480429833214,115.521706811559"
740,Indonesia,111,14430,116.1776151,-3.514587438,"https://www.google.com/maps?q=-3.51458743829382,116.177615100418"
741,Indonesia,1071,139230,116.2722019,-3.659655931,"https://www.google.com/maps?q=-3.65965593134525,116.272201884525"
742,Indonesia,4196,545480,116.0615872,-2.873180289,"https://www.google.com/maps?q=-2.87318028913161,116.061587228544"
743,Indonesia,6795,883350,116.0126239,-2.983686521,"https://www.google.com/maps?q=-2.98368652101365,116.012623851542"
744,Indonesia,10226,1329380,116.1869715,-2.524662502,"https://www.google.com/maps?q=-2.52466250214811,116.186971535249"
745,Indonesia,3852,500760,116.2574977,-3.592367333,"https://www.google.com/maps?q=-3.59236733251639,116.257497747224"
746,Indonesia,3032,394160,116.1061885,-3.225058849,"https://www.google.com/maps?q=-3.22505884879127,116.106188450456"
747,Indonesia,4619,600470,114.7540291,-3.716150295,"https://www.google.com/maps?q=-3.71615029468785,114.754029126125"
748,Indonesia,7297,948610,115.4834186,-3.756699696,"https://www.google.com/maps?q=-3.7566996960336,115.483418569417"
749,Indonesia,59,7670,115.6521441,-3.57611912,"https://www.google.com/maps?q=-3.57611911968879,115.652144126284"
750,Indonesia,7097,922610,115.6593593,-2.412963748,"https://www.google.com/maps?q=-2.41296374815399,115.659359324559"
751,Indonesia,3918,509340,116.0907715,-2.358622534,"https://www.google.com/maps?q=-2.35862253388221,116.090771477264"
752,Indonesia,9949,1293370,116.0255008,-2.439464863,"https://www.google.com/maps?q=-2.43946486318664,116.02550082993"
753,Indonesia,3134,407420,115.6269101,-2.492435221,"https://www.google.com/maps?q=-2.49243522122634,115.626910096941"
754,Indonesia,654,85020,115.4773847,-1.975087263,"https://www.google.com/maps?q=-1.97508726322855,115.477384655869"
755,Indonesia,95,12350,115.6087297,-2.28512257,"https://www.google.com/maps?q=-2.28512257016282,115.608729701275"
756,Indonesia,225,29250,114.9908191,-3.926698298,"https://www.google.com/maps?q=-3.92669829814392,114.990819104167"
757,Indonesia,171,22230,114.9930395,-3.916206602,"https://www.google.com/maps?q=-3.91620660195815,114.993039480464"
758,Indonesia,1397,181610,116.220592,-3.870801755,"https://www.google.com/maps?q=-3.87080175470459,116.220591974011"
759,Indonesia,534,69420,115.0093539,-3.993408121,"https://www.google.com/maps?q=-3.99340812096271,115.00935392246"
760,Indonesia,1513,196690,115.4211257,-2.075971954,"https://www.google.com/maps?q=-2.07597195381813,115.421125747354"
761,Indonesia,1011,131430,115.4656603,-2.139866874,"https://www.google.com/maps?q=-2.13986687369827,115.465660306935"
762,Indonesia,483,62790,115.498025,-2.100555147,"https://www.google.com/maps?q=-2.10055514723758,115.49802496251"
763,Indonesia,5290,687700,115.1281108,-3.001098565,"https://www.google.com/maps?q=-3.00109856545043,115.128110836222"
764,Indonesia,6278,816140,115.075033,-3.132668403,"https://www.google.com/maps?q=-3.13266840284643,115.075032965002"
765,Indonesia,225,29250,114.9908191,-3.926698298,"https://www.google.com/maps?q=-3.92669829814392,114.990819104167"
766,Indonesia,13717,1783210,115.5415351,-2.580908894,"https://www.google.com/maps?q=-2.58090889355807,115.541535129081"
767,Indonesia,5440,707200,115.6811887,-3.35853891,"https://www.google.com/maps?q=-3.35853891030311,115.681188675477"
768,Indonesia,7369,957970,115.6229328,-2.337067221,"https://www.google.com/maps?q=-2.33706722129206,115.622932803614"
769,Indonesia,574,74620,115.4423392,-2.054131185,"https://www.google.com/maps?q=-2.05413118535445,115.44233918803"
770,Indonesia,102,13260,115.9023511,-2.683803385,"https://www.google.com/maps?q=-2.68380338543633,115.902351140947"
771,Indonesia,581,75530,115.9221323,-2.718690298,"https://www.google.com/maps?q=-2.71869029789843,115.922132343001"
772,Indonesia,645,83850,115.923913,-2.758852142,"https://www.google.com/maps?q=-2.75885214232135,115.923913040633"
773,Indonesia,120,15600,115.8980144,-2.771429684,"https://www.google.com/maps?q=-2.77142968362252,115.898014383601"
774,Indonesia,1649,214370,115.9699921,-2.705172649,"https://www.google.com/maps?q=-2.70517264938052,115.969992082639"
775,Indonesia,3536,459680,115.9875918,-2.826122005,"https://www.google.com/maps?q=-2.82612200483447,115.987591829692"
776,Indonesia,6100,793000,115.9058914,-3.088254381,"https://www.google.com/maps?q=-3.08825438107993,115.90589142406"
777,Indonesia,2361,306930,115.4979937,-1.987204854,"https://www.google.com/maps?q=-1.98720485358523,115.497993670215"
778,Indonesia,4152,539760,116.1047672,-2.42025639,"https://www.google.com/maps?q=-2.42025638971839,116.104767227136"
779,Indonesia,1936,251680,116.0766118,-2.472286149,"https://www.google.com/maps?q=-2.47228614895446,116.076611768769"
780,Indonesia,14427,1875510,112.8321916,0.8814728978,"https://www.google.com/maps?q=0.881472897849426,112.83219164044"
781,Indonesia,6688,869440,111.7877241,0.277655013,"https://www.google.com/maps?q=0.277655012973301,111.787724051481"
782,Indonesia,20585,2676050,109.7488508,1.438037977,"https://www.google.com/maps?q=1.43803797652015,109.748850799507"
783,Indonesia,16371,2128230,109.7055438,1.381156876,"https://www.google.com/maps?q=1.38115687552456,109.705543775159"
784,Indonesia,7555,982150,109.9059592,1.377205367,"https://www.google.com/maps?q=1.3772053665965,109.905959240893"
785,Indonesia,17288,2247440,109.8383512,1.278735488,"https://www.google.com/maps?q=1.27873548784564,109.838351234695"
786,Indonesia,8351,1085630,109.6877587,1.307540519,"https://www.google.com/maps?q=1.30754051913859,109.687758694529"
787,Indonesia,11769,1529970,109.7048574,1.270812743,"https://www.google.com/maps?q=1.27081274278337,109.704857362264"
788,Indonesia,1064,138320,109.8575564,1.25152766,"https://www.google.com/maps?q=1.25152765957818,109.857556403686"
789,Indonesia,15084,1960920,109.5805024,1.156073563,"https://www.google.com/maps?q=1.15607356304331,109.580502399563"
790,Indonesia,710,92300,109.6932227,1.227265907,"https://www.google.com/maps?q=1.22726590741868,109.693222741147"
791,Indonesia,7917,1029210,109.6342,1.117402625,"https://www.google.com/maps?q=1.11740262527454,109.634199984795"
792,Indonesia,12719,1653470,109.448721,1.045713034,"https://www.google.com/maps?q=1.04571303442933,109.448720963771"
